Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193683770,193683770,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4fc6c49af14_infocdn__gr103982320260427031322jpeg.jpeg,[],$ 880.000.000,3 Habs. 2 Baños 132 m²,"Apartamento en venta en cerritos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Código para WhatsApp: ***Vive en las alturas del confort y la exclusividad en este espectacular apartamento en venta, ubicado en el prestigioso sector de Cerritos, en Pereira, dentro de una de las unidades residenciales más top de la ciudad.Este exclusivo conjunto ofrece un estilo de vida tipo club house, con completas y sofisticadas zonas sociales: portería y vigilancia 24/7, canchas múltiples, piscinas para adultos y niños, sauna, turco, jacuzzi, salas de juegos, espacios de coworking y oficinas de negocios, senderos peatonales, ciclorrutas, zona para mascotas y acogedoras áreas BBQ, todo diseñado para el bienestar y disfrute de sus residentes.El apartamento, con un área de 132 m², se encuentra en el piso 12, lo que le permite disfrutar de una vista privilegiada hacia el majestuoso cañón del río Otún. Sus espacios amplios e iluminados crean un ambiente moderno y acogedor, ideal para vivir o invertir.Cuenta con sala y comedor integrados, una amplia cocina integral con barra americana, zona de ropas independiente y una espectacular terraza de gran tamaño, perfecta para relajarse o compartir momentos especiales.Dispone de tres habitaciones con clóset, destacándose la principal con baño privado. Las habitaciones auxiliares comparten un baño completo, además de un baño social para mayor comodidad. El inmueble incluye cuarto útil y tres parqueaderos, un valor agregado poco común.Una propiedad que combina ubicación estratégica, vistas incomp",[],4.811434164087,-75.769354419493,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192669907,192669907,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68ef1551f0969_infocdn__gr-espectacular-casa-campestre-1753250143-7401-4507jpeg.jpeg,[],$ 4.900.000.000,5 Habs. 7 Baños 1164 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Si lo que buscas es un hogar alejado del bullicio de la ciudad, en un ambiente natural y tranquilo, este inmueble campestre ubicado en Cerritos Pereira es la opción ideal. Con una extensa área de terreno de 2076.0m2, te ofrece el espacio perfecto para disfrutar de una vida en contacto con la naturaleza.Esta hermosa casa cuenta con una área construida de 1164.0m2, distribuida estratégicamente para aprovechar al máximo cada espacio. Además, gracias a su área privada de 2076.0m2, podrás disfrutar de la privacidad y comodidad que buscas en tu nuevo hogar.Su diseño de 4 alcobas te ofrece la amplitud necesaria para cada miembro de la familia, garantizando su privacidad y confort. Y para mayor comodidad, cuenta con 7 baños, uno en cada alcoba, para que no tengas que preocuparte por esperar turno.Para aquellos que buscan un inmueble que cumpla con todas las comodidades, esta casa cuenta con 8 garajes, asegurando siempre un espacio para tus vehículos y la de tus visitas. Además, es apta para mascotas, por lo que no tendrás que dejar a tus compañeros peludos detrás.No importa el clima, gracias al aire acondicionado tendrás siempre la temperatura adecuada en el interior de tu hogar. Y con la amplia variedad de características internas que ofrece, como el jacuzzi para relajarte después de un largo día, o la cocina equipada y tipo americano para compartir en familia, no querrás salir de tu nuevo hogar.En cuanto a características externas, este inmueble cuent",[],4.8139339714158,-75.806397923557,,,,,,,,,,,,,,2026-08-03
Casa Campestre en Venta en Pereira,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193998968,193998968,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a59303e7abbb_infocdn__06f8ef95-e12d-4136-b92d-884c935d7ec7-4043fde32de61c43ff168ef94147f49a.jpeg,[],$ 1.500.000.000,6 Habs. 6 Baños 350 m²,Casa campestre en venta en pereira,"Casa Campestre enPereira, Risaralda",,Llamar,Código ***Casa campestre en venta  en Pereira. sector La siria  con excelente ubicación y fácil acceso al transporte público. ideal para quienes buscan amplitud. comodidad y conectividad en una zona estratégica de la ciudad.El inmueble cuenta con dos zonas como la casa principal de cuatro niveles. en el 1 encontramos zona de juegos. piscina y zona de hamacas con un baño social. brindando mayor funcionalidad para familias grandes o uso compartido.En el piso 2 hay sala y comedor amplia. cocina semi integral. zona de ropas. tres habitaciones con dos baños sociales completos. en el nivel tres encontramos sala amplia con vista a zonas verdes. zona de parqueo y cocina integral tipo isla.en el nivel cuatro hay habitacion principal con balcón y con vestier cuenta con baño privado.Cuenta con 2 cabañas tipo glamping  totalmente equipadas con baños y jacuzy. mallas catamarán. aire acondicionado. 2 barriles y zona de hamacas.Su ubicación permite cercanía a comercios. servicios. instituciones y vías principales. convirtiéndolo en una excelente opción para vivir o invertir en una de las zonas de mayor proyección de Pereira.,[],4.823653,-75.765062,,,,,,,,,,,,,,2026-08-03
"Casa Lote en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-lote-en-venta-en-cerritos-pereira/193204863,193204863,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a2988f7851e2_infocdn__5b5cafbc-9f92-4c42-9100-2250a11dbfb1.jpeg,[],$ 2.100.000.000,5 Habs. 3 Baños 3500 m²,"Casa lote en venta en cerritos, pereira","Casa Lote enPereira, Risaralda",,Llamar,"Casa Lote para la venta, ubicada en Cerritos Pereira, con un área de lote de tres mil quinientos metros cuadrados (3.500) mts². Casa principal con un área construida de cuatrocientos metros cuadrados (400) mts², hall de entrada, cinco (5) alcobas, dos (2) de ellas con baño privado, principal con vestier y zona de tv, un (1) baño social completo, sala, comedor, cocina integral con isla, zona de ropas, alcoba de servicio con baño, energía solar, cuarto de máquinas, porche, zona BBQ, baño, piscina, árboles frutales, zonas verdes, pozo de agua potable, planta eléctrica y parqueadero para cinco (5) automóviles. Casa de casero con dos (2) alcobas, un (1) baño, cocina, sala comedor y patio de ropas. Excelente oportunidad de inversión, ubicada a borde de carretera principal, ideal para desarrollar proyecto comercial.  Visítanos en nuestra página web: https://entornoinmobiliaria.com/es/",[],4.7969630508881,-75.84846110837,,,,,,,,,,,,,,2026-08-03
Apartamento en Venta en Pereira,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193841058,193841058,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a298cfaaaa65_infocdn__gr74459420260429123133jpeg.jpeg,[],$ 365.000.000,2 Habs. 2 Baños 62 m²,Apartamento en venta en pereira,"Apartamento enPereira, Risaralda",,Llamar,"Este amplio apartamento de 62.5 M2 en Pereira, Risaralda es la oportunidad perfecta para adquirir una vivienda espaciosa en una de las ciudades más prósperas de Colombia. Su área de 62.5 M2 garantiza un espacio óptimo para una familia pequeña, con todas las comodidades necesarias para disfrutar de una vida confortable.Ubicado en CIUDAD NATURA, una zona privilegiada de Dosquebradas, con alta valorización. A tan sólo 5 minutos del centro de Pereira, y cerca de diferentes espacios comerciales y de vivienda, con zonas sociales para toda la familia.Olmo está conformado por 2 torres de 13 pisos, y cuenta 156 apartamentos y zonas comunes para disfrutar en conjunto cerrado. Esta es la oportunidad para ti y tu familia, de afrontar el mundo actual, escogiendo un lugar para vivir seguro, que permita adaptarse a un nuevo estilo de vida.El apartamento cuenta con 2 alcobas y 2 baños, lo que brinda suficiente espacio para que cada miembro de la familia tenga su propio espacio privado. Además, cuenta con una cocina integral, dotada con lo último en electrodomésticos de alta calidad, perfecta para preparar las mejores comidas para tu familia y amigos.Otra gran ventaja de este inmueble es su admisión de mascotas, algo no muy común en la mayoría de apartamentos en la ciudad. Esta característica le da un toque de calidez y familiaridad al lugar, permitiéndote tener a tus fiel compañero a tu lado sin preocuparte por restricciones de la propiedad.El apartamento ha sido",[],4.8176154,-75.6905036,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Pinares, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193841059,193841059,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a67b7ad66811_infocdn__gr-aqui-empieza-tu-prxima-histor-1777502087-4585-7255jpeg.jpeg,[],$ 800.000.000,3 Habs. 3 Baños 142 m²,"Casa en venta en pinares, pereira","Casa enPereira, Risaralda",,Llamar,"Esta hermosa casa está ubicada en una de las zonas más cotizadas de la ciudad de Colombia, brindando una excelente calidad de vida a sus habitantes. Con una amplia área construida de 142.0 metros cuadrados, esta casa es perfecta para familias que buscan un hogar espacioso y cómodo.La propiedad cuenta con 3 habitaciones, ideales para alojar a toda la familia. Cada habitación cuenta con su propio baño, lo que brinda privacidad y comodidad. Además, la casa tiene 2 garajes, lo cual es una ventaja para aquellos que necesitan espacio para estacionar sus vehículos o almacenar objetos.En su interior, la casa se presenta como un adosado, lo que le da un toque moderno y elegante. Además, cuenta con armarios empotrados en cada habitación, lo que permite un mejor aprovechamiento del espacio y una organización más eficiente.Otra gran característica interna es su amplio balcón, que brinda un lugar perfecto para relajarse y disfrutar de la vista de la ciudad. Además, la propiedad tiene un baño auxiliar y un baño en la habitación principal, por lo que no tendrás que preocuparte por compartirlo con visitantes o con otros miembros de la familia.El área de la cocina es verdaderamente impresionante, ya que cuenta con una moderna barra estilo americano y está totalmente equipada con todos los electrodomésticos necesarios. También cuenta con una biblioteca/estudio, perfecta para aquellos que trabajan desde casa o para los amantes de la lectura.La casa ha sido recie",[],4.8026480696908,-75.689719230219,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El poblado, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-pereira/193841057,193841057,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6d1d3e70e17_infocdn__gr74459120260429124428jpeg.jpeg,[],$ 280.000.000,2 Habs. 1 Baño 49 m²,"Apartamento en venta en el poblado, pereira","Apartamento enPereira, Risaralda",,Llamar,"Bienvenido al apartamento que estabas buscando, ubicado en la hermosa y acogedora ciudad de Pereira, en el departamento de Risaralda. Este inmueble está listo para ser tuyo, con una superficie total de 49 metros cuadrados, distribuidos en un área construida, privada y de terreno de igual tamaño.Es un apartamento perfecto para parejas jóvenes o pequeñas familias, ya que cuenta con 2 alcobas amplias, perfectas para descansar y disfrutar de la privacidad que necesitas. Además, tiene 1 baño completo, totalmente equipado y con acabados de alta calidad.Uno de los principales atractivos de este apartamento es su cocina integral, con un moderno diseño en barra estilo americano, ideal para compartir en familia o con amigos mientras se preparan deliciosas comidas. También tiene doble ventana, que permite una excelente iluminación natural y a su vez, aísla el sonido del exterior.Otras comodidades que no puedes dejar pasar son su hermoso balcón, perfecto para disfrutar de una taza de café por las mañanas o para relajarte con una copa de vino al atardecer. También cuenta con zona de lavandería, calentador de agua y clósets en cada una de las alcobas, para que tengas suficiente espacio de almacenamiento.Si te encanta la compañía de tus mascotas, no hay problema, pues este apartamento admite la presencia de tus fieles compañeros. Además, está completamente amoblado y listo para que te mudes de inmediato.No solo el apartamento es impresionante, la ubicación t",[],4.8062281,-75.70705,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193649730,193649730,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ef817001f2c_infocdn__g5ib2dzbmtu6jhpzixzx8iotqpmrjwexogzcbex3jpg.jpg,[],$ 1.400.000.000,3 Habs. 3 Baños 2200 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Casa Campestre en Venta en Cerritos, PereiraEspacio, privacidad y ubicación estratégicaUbicada en una de las zonas de mayor valorización de Pereira, esta propiedad en Cerritos ofrece el equilibrio ideal entre naturaleza, tranquilidad y cercanía a la ciudad.Área lote: 2.200 m²Área construida: 345 m²Distribución• 3 habitaciones con armarios empotrados• 3 baños (incluye baño en habitación principal)• Estudio o biblioteca• Cocina integral equipada• Depósito y despensa• Doble ventana para mayor confort térmico y acústicoExteriores• Jardín privado• Zonas verdes amplias• Árboles frutales• Terraza y patioSeguridad y entorno• Urbanización cerrada• Vigilancia y circuito cerrado• Acceso pavimentado• Cercanía a colegios, centros comerciales y serviciosValorPropiedad ideal para quienes buscan amplitud, privacidad y una inversión en una zona de alta proyección.Agenda tu visitaSolicita más información y conoce esta propiedad.",[],4.7975942,-75.8469648,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Pinares, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193521317,193521317,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fb6e3381c4e_infocdn__gr1929151820260316094952jpeg.jpeg,[],$ 2.018.000.000,3 Habs. 3 Baños 172 m²,"Apartamento en venta en pinares, pereira","Apartamento enPereira, Risaralda",,Llamar,"ESPECTACULARES APARTAMENTOS DE 172 Metros Cuadrados en PINARES PEREIRAUnicamente 2 por piso, apartamentos mega amplios, con visual de 180 grados, acabados de lujo y de alta calidad, en un conjunto con muy completas amenidades y una exclusividad total, ubicación privilegidad, ubicado en Pinares la zona más TOP de Pereira. Casi listos para estrenar, contactanos y vamos a visitarlos.",[],4.8001834,-75.6825501,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Condina, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193867858,193867858,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a2b0f3c85ed8_infocdn__e09db571-516f-4903-8cc0-e01367b3ec98.jpeg,[],$ 270.000.000,3 Habs. 2 Baños 55 m²,"Apartamento en venta en condina, pereira","Apartamento enPereira, Risaralda",,Llamar,"Apartamento en venta ubicado en  Torres de Alejandría, Condina. Este inmueble de 55 m² ofrece una distribución inteligente y funcional, ideal para familias o como inversión. Cuenta con tres cómodas habitaciones y dos baños completos, garantizando privacidad y confort. Disfrute de la tranquilidad y seguridad que ofrece este reconocido conjunto residencial.",[],4.7866608,-75.7392803,,,,,,,,,,,,,,2026-08-03
