Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en  Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/191951255,191951255,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.679d4e1a0196a_infocdn__twqgpsj7qeooefhqieh1hlcolmgh6peofeyo4gpyjpg.jpg,[],$ 1.350.000.000,2 Habs. 2 Baños 125 m²,"Apartamento en  venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Hermoso apto ubicado con vista unica a la ciudad, este cuenta con una vista unica de la ciduad, cuenta con un favorable punto de acceso desde diferentes sectores de la ciudad.",[],6.2040687,-75.5708103,,,,,,,,,,,,,,2026-08-02
Apartamento en Venta en Miraflores,https://www.fincaraiz.com.co/apartamento-en-venta-en-miraflores/193051407,193051407,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.690512f32d76e_infocdn__7c8nysy1a8npckbgmaqazmopbkaaopsfdu261ibopng.png,[],$ 340.000.000,3 Habs. 2 Baños 66 m²,Apartamento en venta en miraflores,"Apartamento enMedellín, Antioquia",,Llamar,"VENTA DE APARTAMENTO -MIRA FLORES, BUENOS AIRES (MDELLIN)UBICACION PRIVILEGIADA,JUSTO AL FRENTE DEL CENTRO COMERCIAL LA CENTRAL, QUE CUENTA CON:*EPS SURA*SALAS DE CINE*EXITO*BANCOS Y MASExcelente acceso a transporte público: • A pocos minutos del tranvía de Ayacucho • Rutas integradas y buses en todas las direcciones • Cercanía a hospitales, clínicas, colegios y universidades *Características del apartamento: • Área: 66 m² • * Ascensor • * Portería 24 horas • *Parque infantil • * Zona de mascotas*Ideal para quienes buscan comodidad, seguridad y una ubicación estratégica en Medellín.* ¡Ven y conócelo! Será un gusto poder mostrártelo personalmente. Contáctame para agendar tu visita.",[],6.237129,-75.5560544,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Loma de los bernal, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/193819909,193819909,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1afdc8d9004_infocdn__ijdsszzrpzrscon03exjw5qpgkl946j5o9mqbk4ojpg.jpg,[],$ 760.000.000,3 Habs. 2 Baños 86 m²,"Apartamento en venta en loma de los bernal, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Área 86 mts, 3 habitaciones, 2 baños, sala comedor amplia, cocina integral abierta, zona de ropas independiente, balcón , parqueadero y cuarto útil, porteria 24 horas, salon social, piscina, gym, zonas de mascotas, jacuzi, turco.",[],6.2315137,-75.5914068,,,,,,,,,,,,,,2026-08-02
Apartamento en Venta en Miraflores,https://www.fincaraiz.com.co/apartamento-en-venta-en-miraflores/193051407,193051407,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.690512f32d76e_infocdn__7c8nysy1a8npckbgmaqazmopbkaaopsfdu261ibopng.png,[],$ 340.000.000,3 Habs. 2 Baños 66 m²,Apartamento en venta en miraflores,"Apartamento enMedellín, Antioquia",,Llamar,"VENTA DE APARTAMENTO -MIRA FLORES, BUENOS AIRES (MDELLIN)UBICACION PRIVILEGIADA,JUSTO AL FRENTE DEL CENTRO COMERCIAL LA CENTRAL, QUE CUENTA CON:*EPS SURA*SALAS DE CINE*EXITO*BANCOS Y MASExcelente acceso a transporte público: • A pocos minutos del tranvía de Ayacucho • Rutas integradas y buses en todas las direcciones • Cercanía a hospitales, clínicas, colegios y universidades *Características del apartamento: • Área: 66 m² • * Ascensor • * Portería 24 horas • *Parque infantil • * Zona de mascotas*Ideal para quienes buscan comodidad, seguridad y una ubicación estratégica en Medellín.* ¡Ven y conócelo! Será un gusto poder mostrártelo personalmente. Contáctame para agendar tu visita.",[],6.237129,-75.5560544,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Ciudad del Río, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-del-rio-medellin/193331196,193331196,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a56a4f0c60e0_infocdn__uvylqvap63des2fx0okmekigzxbmlqqle5uigskjcmdp4lvnkdn6eelhk-vfdhwnz8qu4a4cl6igrxv30oleua5sdwm5b-ajwinaasakrik.jpeg,[],$ 560.000.000,1 Hab 1 Baño 50 m²,"Apartamento en venta en ciudad del río, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Experimenta el placer de vivir espacios diseñados para tu bienestar, ubicación estratégica en ciudad el rio, cerca de todo lo que necesitas, (salud, entretenimiento, educación), facilidad de transporte. son 50 M2 distribuidos en una alcoba con vestier y baño, cocina abierta, balcón, salón-comedor, zona de ropas, parqueadero y útil. Excelentes zonas comunes para disfrutar en familia. Cesión de derechos, fotos del apartamento modelo, entrega en el 2026, mira para el interior. ***",[],6.2200696,-75.5751191,,,,,,,,,,,,,,2026-08-02
"Apartamento en venta en Santa maria de los angeles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-maria-de-los-angeles-medellin/10336641,10336641,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a062c4f8b468_infocdn__sr3263-sr020029jpg.jpg,[],$ 1.700.000.000,3 Habs. 3 Baños 310 m²,"Apartamento en venta en santa maria de los angeles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta – Exclusividad y amplitud en La AguacatalaDescubre este espectacular apartamento en venta, ubicado en una de las zonas más estratégicas y residenciales del sur de Medellín: La Aguacatala. Con un generoso espacio de 310m², esta propiedad ofrece diseño, confort y funcionalidad en cada rincón.Características principales:3 amplias habitaciones, todas con clóset3 baños cabinados de excelente acabadoSala y comedor independientesEstar familiar ideal para oficina o sala de TVCocina integral moderna con isla centralZona de ropas independientePisos en porcelanato y detalles contemporáneosEl apartamento se destaca por su diseño moderno, acabados de alta calidad y una distribución que privilegia la luz natural y la ventilación. Ideal para familias que buscan amplitud, comodidad y una ubicación privilegiada cerca de avenidas principales, estaciones del metro Aguacatala,  Bodytech, centros comerciales y zonas corporativas.",[],6.2957697,-75.5514407,,,,,,,,,,,,,,2026-08-02
"Oficina en Venta en Centro, Medellín",https://www.fincaraiz.com.co/oficina-en-venta-en-centro-medellin/194021617,194021617,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a613cca52fb2_infocdn__ztygxtglfpnw82yqdu6k0gukdw2z7pvr9nbydalnjpg.jpg,[],$ 250.000.000,4 Ambientes 1 Baño 60 m²,"Oficina en venta en centro, medellín","Oficina enMedellín, Antioquia",,Llamar,"Oficina de 60mtrs2, 4 espacios: sala de espera y recepción, 2 cubículos, 2 oficinas independientes. Cocineta, 1 baño, TOTALMENTE AMOBLADA, a excepción de una de las oficinas, 3 escritorios con sillas, computadores, impresoras, ventilador, mini nevera, cuadros decorativos, biblioteca, piso 6. Excelente ubicación en el centro de Medellín.",[],6.2488933,-75.5670525,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Lalinde, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-lalinde-medellin/193805530,193805530,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a63d5f20215a_infocdn__gr-venta-apartamento-amoblado-en-1694289860-7436-7049jpg.jpg,[],$ 1.250.000.000,2 Habs. 2 Baños 91 m²,"Apartamento en venta en lalinde, medellín","Apartamento enMedellín, Antioquia",,Llamar,"APARTAMENTO AMOBLADO EN VENTA – PARMA | LALINDE, EL POBLADO ✨Piso alto · Vista espectacular · Listo para mudarse.$1.200 millonesVive o invierte en uno de los sectores más exclusivos de El Poblado. Este apartamento amoblado, ubicado en piso alto, ofrece una vista abierta espectacular, diseño moderno y la ubicación perfecta.? 2 habitaciones, cada una con baño? Habitación principal con vestier❄️ Aire acondicionado en habitaciones?Sector residencial tranquilo, con excelente movilidad y a minutos de Provenza, Parque Lleras, Parque del Poblado, Carulla y la Calle 10.Parqueadero doble lineal y cuarto útil al lado del apartamento.? Edificio moderno con amenidades completas.",[],6.2129769717621,-75.569244504774,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en La Visitación, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-la-visitacion-medellin/193651316,193651316,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0f58f13d114_infocdn__gr-casa-en-venta-el-poblado-medel-1776628292-2391-4953jpeg.jpeg,[],$ 1.630.000.000,4 Habs. 5 Baños 250 m²,"Casa en venta en la visitación, medellín","Casa enMedellín, Antioquia",,Llamar,"Casa en venta dos niveles . 4 alcobas + estudio o 5 alcobas  y balcón en el segundo piso.En el primer piso : Sala de TV , sala, comedor , cocina integral , alcoba del servicio,  Terraza jardín y cuarto útil .2 parqueaderos .Unidad residencial conParque de niños y plazoleta deportiva.Portería y vigilancia 24/7Predial Anual $7.800.000",[],6.1991292,-75.56413,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/194060481,194060481,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6d17c63e5ed_infocdn__jdf9d0bwomkhvhngudgqydzemnqzjkwmjbnfpih4jpg.jpg,[],$ 700.000.000,3 Habs. 2 Baños 96 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en Laureles, MedellínSi buscas un apartamento con excelente ubicación y espacios cómodos, esta puede ser una excelente opción. Ubicado en un tercer piso en el tradicional barrio Laureles, este inmueble ofrece una distribución funcional y se encuentra cerca de una amplia oferta de comercio, restaurantes, educación y transporte.Características:• 3 habitaciones.• 2 baños.• Cocina integral.• Habitación principal con baño privado.• Parqueadero privado.• Cuarto útil.• Acabados de calidad.• Vigilancia 24 horas.Su ubicación permite un fácil acceso a zonas comerciales, supermercados, restaurantes, instituciones educativas y rutas de transporte público. Además, está cerca del Segundo Parque de Laureles y del centro comercial Viva Laureles, en un sector reconocido por su ambiente residencial y su buena conectividad.",[],6.2466007,-75.5979918,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La america, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-america-medellin/194003880,194003880,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a7665992cf_infocdn__gr-apartamento-en-venta-sector-el-1784313019-2313-7256jpeg.jpeg,[],$ 315.000.000,1 Hab 2 Baños 49 m²,"Apartamento en venta en la america, medellín","Apartamento enMedellín, Antioquia",,Llamar,"APARTAMENTO EN VENTA SECTOR EL DANUBIO, LA AMÉRICA, MEDELLÍNDescubre este acogedor apartamento de 49 m², ubicado en el sector El Danubio, La América, una zona residencial con excelente conectividad y alta demanda. Su distribución funcional y ubicación estratégica lo convierten en una excelente opción para vivir o invertir.El apartamento cuenta con 1 alcoba con posibilidad de adecuar una segunda habitación, 2 baños, sala comedor, cocina integral, balcón y parqueadero privado. Su distribución permite adaptar los espacios de acuerdo con las necesidades de cada propietario, ofreciendo comodidad y funcionalidad.La unidad residencial cuenta con portería y vigilancia privada las 24 horas, brindando tranquilidad y seguridad a sus residentes.Su ubicación permite disfrutar de un entorno residencial con fácil acceso al Parque de La Floresta, la Avenida 80, supermercados, restaurantes, instituciones educativas, entidades bancarias y múltiples rutas de transporte público, facilitando la movilidad hacia diferentes puntos de la ciudad.Este inmueble representa una excelente oportunidad para inversionistas, ya que en el sector apartamentos con características similares se arriendan aproximadamente entre $1.600.000 y $1.900.000 mensuales, gracias a la alta demanda y valorización de la zona.",[],6.2552553,-75.6084183,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Calasanz parte alta, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-parte-alta-medellin/193693959,193693959,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f65325b4693_infocdn__gr1228001920260430115206jpg.jpg,[],$ 367.000.000,2 Habs. 2 Baños 46 m²,"Apartamento en venta en calasanz parte alta, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta – 50 m²Características del inmueble:2 habitaciones con clóset (principal con centro de entretenimiento y clóset de pared a pared)2 baños cabinados con nichosSala con mueble en high gloss y pared en piedraComedor con acabado en microcementoEstudio en high glossCocina integral en high gloss con isla, campana, horno empotrado, lavavajillas y mesón en QuartztoneAlacenaZona de ropas independiente con puertaCalentador a gasPisos en porcelanato alto brilloCielo raso en drywall con iluminación LEDUnidad:PiscinaPlaca polideportivaSalón socialGimnasioZona BBQParqueaderos comunesApartamento con acabados modernos y alto nivel de detalle, ideal para quienes buscan diseño y confort.",[],6.2705872,-75.6097571,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La castellana, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-castellana-medellin/193960072,193960072,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57c9d78e21e_infocdn__gr1228001120260706045534jpg.jpg,[],$ 1.100.000.000,3 Habs. 2 Baños 108 m²,"Apartamento en venta en la castellana, medellín","Apartamento enMedellín, Antioquia",,Llamar,"APARTAMENTO EN VENTA SECTOR LA CASTELLANA, MEDELLÍNDescubre este amplio apartamento de 118 m², ubicado en el exclusivo sector de La Castellana, una de las zonas residenciales con mayor valorización y calidad de vida de Medellín. Su excelente distribución, acabados renovados y espectacular vista a la ciudad desde el piso 14 lo convierten en una opción ideal para familias que buscan confort, seguridad y una ubicación privilegiada.El apartamento cuenta con 3 alcobas, 2 baños, estudio, amplia sala comedor, balcón de gran tamaño, cocina integral, zona de ropas independiente y puerta de seguridad blindada. Se encuentra completamente remodelado, con pisos en mármol que aportan elegancia y durabilidad a cada uno de sus espacios. Además, dispone de parqueadero doble lineal y cuarto útil, brindando mayor comodidad y capacidad de almacenamiento.La unidad residencial ofrece completas zonas comunes para disfrutar en familia, entre ellas piscina climatizada, gimnasio, turco, sauna, salón social, placa deportiva, juegos infantiles, sendero ecológico, dos ascensores por torre y vigilancia privada las 24 horas.Su ubicación estratégica permite un fácil acceso a la Avenida 80, la Avenida 33, supermercados, centros comerciales, restaurantes, instituciones educativas, entidades de salud y una excelente red de transporte público, haciendo de este inmueble una excelente alternativa para vivir o invertir.Información adicional:• Estrato 5• Administración: $747.800",[],6.2374593,-75.608624,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Loma de los bernal, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/193905267,193905267,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5b952a38279_infocdn__gr-apartamento-en-venta-en-la-lom-1781972355-4946-1302jpeg.jpeg,[],$ 680.000.000,3 Habs. 2 Baños 80 m²,"Apartamento en venta en loma de los bernal, medellín","Apartamento enMedellín, Antioquia",,Llamar,"? apartamento en venta en la Loma de los Bernal remodeladoConsta de 80 mts3 Alcobas2 BañosSola, comedor Ampliacocina, integral abiertaBalcón con linda vistaEstudioParqueadero y cuarto útil",[],6.2134716895386,-75.607732965465,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Belén, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/193955559,193955559,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57c7a0815aa_infocdn__picture-61a646b442e146669da72693556ff639jpeg.jpeg,[],$ 760.000.000,3 Habs. 2 Baños 98 m²,"Apartamento en venta en belén, medellín","Apartamento enMedellín, Antioquia",,Llamar,"¡Nuevo ingreso en una de las mejores unidades de la Loma de Los Bernal!Si estás buscando un hogar donde tu familia pueda disfrutar de espacios amplios, comodidad y una unidad con excelentes zonas comunes, este apartamento es el indicado.? Apartamento en venta – Belén, Loma de Los Bernal✔️ 97,70 m²?️ 3 habitaciones + estudio? 2 baños?️ Sala comedor amplia? Piso 15? Parqueadero privado? Cuarto útilDisfruta de una unidad residencial tipo Club House, con todo lo que necesitas para vivir, compartir y crear momentos inolvidables en familia.? Valor: $760.000.000? Administración: $590.000? Predial anual: $3.215.000?️ Estrato 4",[],6.2192484,-75.6053908,,,,,,,,,,,,,,2026-08-02
